fundo	parcela	lote	producto	dosis	volumen	area	toneladas
Mar Verde	PARCELA 27	L935	LICTHOR	4	100	8.88	20.52476354
Mar Verde	PARCELA 27	L935	MAXI COVER	0.195029412	1294.117647	53.28	20.52476354
Mar Verde	PARCELA 27	L935	PHYLGREEN	2	800	2.96	20.52476354
Mar Verde	PARCELA 27	L935	POTENSIL	2	2000	11.84	20.52476354
Mar Verde	PARCELA 27	L935	PRESSOR	3.6	600	2.96	20.52476354
Mar Verde	PARCELA 27	L935	TACHIGAREN	2	100	2.96	20.52476354
Mar Verde	PARCELA 27	L935	TRONKAL	0.5	900	2.96	20.52476354
Mar Verde	PARCELA 27	L935	X-CYTE	1.2	880	8.88	20.52476354
Mar Verde	PARCELA 27	L936	ACAPROX	3	2000	1.85	17.92407681
Mar Verde	PARCELA 27	L936	ACARISIL 110 SC	0.6	2000	1.85	17.92407681
Mar Verde	PARCELA 27	L936	ACIDO FOSFORICO 85%	0.1505	2000	1.85	17.92407681
Mar Verde	PARCELA 27	L936	ALGASIL	1	1400	3.7	17.92407681
Mar Verde	PARCELA 27	L936	AMINOTERRA	3	1000	1.85	17.92407681
Mar Verde	PARCELA 27	L936	ARGENFRUT	18	1800	1.85	17.92407681
Mar Verde	PARCELA 27	L936	BAMECTIN	1.50025	2000	3.7	17.92407681
Mar Verde	PARCELA 27	L936	BIOIL-S/ENHANCE	20	2000	1.85	17.92407681
Mar Verde	PARCELA 27	L936	BONUM	0.675	900	3.7	17.92407681
Mar Verde	PARCELA 27	L936	CALCI-B	3	800	3.7	17.92407681
Mar Verde	PARCELA 27	L936	CHUNGAR	1.8	1800	1.85	17.92407681
Mar Verde	PARCELA 27	L936	CROPS CANELA	1.6125625	1900	14.8	17.92407681
Mar Verde	PARCELA 27	L936	DOGMA	0.5	800	1.85	17.92407681
Mar Verde	PARCELA 27	L936	EMACTIN 5% SG	0.8	2000	3.7	17.92407681
Mar Verde	PARCELA 27	L936	EMBATE 480 SL	0.977	97.68	1.85	17.92407681
Mar Verde	PARCELA 27	L936	EPINGLE 10 EC	2	2000	1.85	17.92407681
Mar Verde	PARCELA 27	L936	ESENFOL CaB ZINC	3	800	1.85	17.92407681
Mar Verde	PARCELA 27	L936	FAST THRU	0.255	1700	7.4	17.92407681
Mar Verde	PARCELA 27	L936	GF-120	1.600625	1501	4.15	17.92407681
Mar Verde	PARCELA 27	L936	GLADIADOR	1.9	1900	7.4	17.92407681
Mar Verde	PARCELA 27	L936	HIPOCLORITO SODIO 5%	0.077529412	1741.176471	14.8	17.92407681
Mar Verde	PARCELA 27	L936	KELPURA	3	600	1.85	17.92407681
Mar Verde	PARCELA 27	L936	LICTHOR	4	100	5.55	17.92407681
Mar Verde	PARCELA 27	L936	MAXI COVER	0.195029412	1294.117647	33.3	17.92407681
Mar Verde	PARCELA 27	L936	PHYLGREEN	2	800	1.85	17.92407681
Mar Verde	PARCELA 27	L936	POTENSIL	2	2000	7.4	17.92407681
Mar Verde	PARCELA 27	L936	PRESSOR	3.6	600	1.85	17.92407681
Mar Verde	PARCELA 27	L936	TACHIGAREN	2	100	1.85	17.92407681
Mar Verde	PARCELA 27	L936	TRONKAL	0.5	900	1.85	17.92407681
Mar Verde	PARCELA 27	L936	X-CYTE	1.2	880	5.55	17.92407681
Mar Verde	PARCELA 27	L937	ACAPROX	3	2000	1.65	18.43320334
Mar Verde	PARCELA 27	L937	ACARISIL 110 SC	0.6	2000	1.65	18.43320334
Mar Verde	PARCELA 27	L937	ACIDO FOSFORICO 85%	0.1505	2000	1.65	18.43320334
Mar Verde	PARCELA 27	L937	ALGASIL	1	1400	3.3	18.43320334
Mar Verde	PARCELA 27	L937	AMINOTERRA	3	1000	1.65	18.43320334
Mar Verde	PARCELA 27	L937	ARGENFRUT	18	1800	1.65	18.43320334
Mar Verde	PARCELA 27	L937	BAMECTIN	1.50025	2000	3.3	18.43320334
Mar Verde	PARCELA 27	L937	BIOIL-S/ENHANCE	20	2000	1.65	18.43320334
Mar Verde	PARCELA 27	L937	BONUM	0.675	900	3.3	18.43320334
Mar Verde	PARCELA 27	L937	CALCI-B	3	800	3.3	18.43320334
Mar Verde	PARCELA 27	L937	CHUNGAR	1.8	1800	1.65	18.43320334
Mar Verde	PARCELA 27	L937	CROPS CANELA	1.6125625	1900	13.2	18.43320334
Mar Verde	PARCELA 27	L937	DOGMA	0.5	800	1.65	18.43320334
Mar Verde	PARCELA 27	L937	EMACTIN 5% SG	0.8	2000	3.3	18.43320334
Mar Verde	PARCELA 27	L937	EMBATE 480 SL	0.977	97.68	1.65	18.43320334
Mar Verde	PARCELA 27	L937	EPINGLE 10 EC	2	2000	1.65	18.43320334
Mar Verde	PARCELA 27	L937	ESENFOL CaB ZINC	3	800	1.65	18.43320334
Mar Verde	PARCELA 27	L937	FAST THRU	0.255	1700	6.6	18.43320334
Mar Verde	PARCELA 27	L937	GF-120	1.600714286	1429.714286	3.29	18.43320334
Mar Verde	PARCELA 27	L937	GLADIADOR	1.9	1900	6.6	18.43320334
Mar Verde	PARCELA 27	L937	HIPOCLORITO SODIO 5%	0.098055556	2200	13.57	18.43320334
Mar Verde	PARCELA 27	L937	KELPURA	3	600	1.65	18.43320334
Mar Verde	PARCELA 27	L937	LICTHOR	4	100	4.95	18.43320334
Mar Verde	PARCELA 27	L937	MAXI COVER	0.195029412	1294.117647	29.7	18.43320334
Mar Verde	PARCELA 27	L937	PHYLGREEN	2	800	1.65	18.43320334
Mar Verde	PARCELA 27	L937	POTENSIL	2	2000	6.6	18.43320334
Mar Verde	PARCELA 27	L937	PRESSOR	3.6	600	1.65	18.43320334
Mar Verde	PARCELA 27	L937	TACHIGAREN	2	100	1.65	18.43320334
Mar Verde	PARCELA 27	L937	TRONKAL	0.5	900	1.65	18.43320334
Mar Verde	PARCELA 27	L937	X-CYTE	1.2	880	4.95	18.43320334
Mar Verde	PARCELA 27	L938	ACAPROX	3	2000	2.04	19.82715897
Mar Verde	PARCELA 27	L938	ACARISIL 110 SC	0.6	2000	2.04	19.82715897
Mar Verde	PARCELA 27	L938	ACIDO FOSFORICO 85%	0.15	2000	2.04	19.82715897
Mar Verde	PARCELA 27	L938	ALGASIL	1	1400	4.08	19.82715897
Mar Verde	PARCELA 27	L938	AMINOTERRA	3	1000	2.04	19.82715897
Mar Verde	PARCELA 27	L938	ARGENFRUT	18	1800	2.04	19.82715897
Mar Verde	PARCELA 27	L938	BAMECTIN	1.500333333	2000	4.08	19.82715897
Mar Verde	PARCELA 27	L938	BIOIL-S/ENHANCE	20	2000	2.04	19.82715897
Mar Verde	PARCELA 27	L938	BONUM	0.675	900	4.08	19.82715897
Mar Verde	PARCELA 27	L938	CALCI-B	3	800	4.08	19.82715897
Mar Verde	PARCELA 27	L938	CHUNGAR	1.7995	1800	2.04	19.82715897
Mar Verde	PARCELA 27	L938	CROPS CANELA	1.630866667	1906.666667	16.32	19.82715897
Mar Verde	PARCELA 27	L938	DOGMA	0.501	800	2.04	19.82715897
Mar Verde	PARCELA 27	L938	EMACTIN 5% SG	0.8	2000	4.08	19.82715897
Mar Verde	PARCELA 27	L938	EMBATE 480 SL	1.246	124.6	2.04	19.82715897
Mar Verde	PARCELA 27	L938	EPINGLE 10 EC	2	2000	2.04	19.82715897
Mar Verde	PARCELA 27	L938	ESENFOL CaB ZINC	3	800	2.04	19.82715897
Mar Verde	PARCELA 27	L938	FAST THRU	0.255	1700	8.16	19.82715897
Mar Verde	PARCELA 27	L938	GF-120	1.601681818	1401.090909	13.24	19.82715897
Mar Verde	PARCELA 27	L938	GLADIADOR	1.888142857	1885.714286	8.16	19.82715897
Mar Verde	PARCELA 27	L938	HIPOCLORITO SODIO 5%	0.0791	1780	16.32	19.82715897
Mar Verde	PARCELA 27	L938	KELPURA	3	600	2.04	19.82715897
Mar Verde	PARCELA 27	L938	LICTHOR	4	100	6.12	19.82715897
Mar Verde	PARCELA 27	L938	MAXI COVER	0.182541667	1208.333333	36.72	19.82715897
Mar Verde	PARCELA 27	L938	PHYLGREEN	2	800	2.04	19.82715897
Mar Verde	PARCELA 27	L938	POTENSIL	2	2000	8.16	19.82715897
Mar Verde	PARCELA 27	L938	PRESSOR	3.6	600	2.04	19.82715897
Mar Verde	PARCELA 27	L938	TACHIGAREN	2	100	2.04	19.82715897
Mar Verde	PARCELA 27	L938	TRONKAL	0.5	800	2.04	19.82715897
Mar Verde	PARCELA 27	L938	X-CYTE	1.2	850	6.12	19.82715897
Mar Verde	PARCELA 27	L939	ACAPROX	3	2000	2.61	14.84556075
Mar Verde	PARCELA 27	L939	ACARISIL 110 SC	0.6	2000	2.61	14.84556075
Mar Verde	PARCELA 27	L939	ACIDO FOSFORICO 85%	0.15	2000	2.61	14.84556075
Mar Verde	PARCELA 27	L939	ALGASIL	1	1400	5.22	14.84556075
Mar Verde	PARCELA 27	L939	AMINOTERRA	3	1000	2.61	14.84556075
Mar Verde	PARCELA 27	L939	ARGENFRUT	18	1800	2.61	14.84556075
Mar Verde	PARCELA 27	L939	BAMECTIN	1.500333333	2000	5.22	14.84556075
Mar Verde	PARCELA 27	L939	BIOIL-S/ENHANCE	20	2000	2.61	14.84556075
Mar Verde	PARCELA 27	L939	BONUM	0.675	900	5.22	14.84556075
Mar Verde	PARCELA 27	L939	CALCI-B	3	800	5.22	14.84556075
Mar Verde	PARCELA 27	L939	CHUNGAR	1.7995	1800	2.61	14.84556075
Mar Verde	PARCELA 27	L939	CROPS CANELA	1.650928571	1914.285714	20.88	14.84556075
Mar Verde	PARCELA 27	L939	DOGMA	0.501	800	2.61	14.84556075
Mar Verde	PARCELA 27	L939	EMACTIN 5% SG	0.8	2000	5.22	14.84556075
Mar Verde	PARCELA 27	L939	EMBATE 480 SL	1.381666667	138.1633333	2.61	14.84556075
Mar Verde	PARCELA 27	L939	EPINGLE 10 EC	2	2000	2.61	14.84556075
Mar Verde	PARCELA 27	L939	ESENFOL CaB ZINC	3	800	2.61	14.84556075
Mar Verde	PARCELA 27	L939	FAST THRU	0.255	1700	10.44	14.84556075
Mar Verde	PARCELA 27	L939	GF-120	1.602333333	1600.666667	8.96	14.84556075
Mar Verde	PARCELA 27	L939	GLADIADOR	1.888142857	1885.714286	10.44	14.84556075
Mar Verde	PARCELA 27	L939	HIPOCLORITO SODIO 5%	0.112545455	2527.272727	21.25	14.84556075
Mar Verde	PARCELA 27	L939	KELPURA	3	600	2.61	14.84556075
Mar Verde	PARCELA 27	L939	LICTHOR	4	100	7.83	14.84556075
Mar Verde	PARCELA 27	L939	MAXI COVER	0.182541667	1208.333333	46.98	14.84556075
Mar Verde	PARCELA 27	L939	PHYLGREEN	2	800	2.61	14.84556075
Mar Verde	PARCELA 27	L939	POTENSIL	2	2000	10.44	14.84556075
Mar Verde	PARCELA 27	L939	PRESSOR	3.6	600	2.61	14.84556075
Mar Verde	PARCELA 27	L939	TACHIGAREN	2	100	2.61	14.84556075
Mar Verde	PARCELA 27	L939	TRONKAL	0.5	800	2.61	14.84556075
Mar Verde	PARCELA 27	L939	X-CYTE	1.2	850	7.83	14.84556075
Mar Verde	PARCELA 28	L940	ACAPROX	3	2000	3.06	10.88727557
Mar Verde	PARCELA 28	L940	ACARISIL 110 SC	0.601	2000	1.53	10.88727557
Mar Verde	PARCELA 28	L940	ACIDO FOSFORICO 85%	0.1515	2000	1.53	10.88727557
Mar Verde	PARCELA 28	L940	ALGASIL	1	1700	4.59	10.88727557
Mar Verde	PARCELA 28	L940	AMINOTERRA	3	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	ARGENFRUT	18	1800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	BAMECTIN	1.5005	2000	2.87	10.88727557
Mar Verde	PARCELA 28	L940	BIOIL-S/ENHANCE	20	2000	1.53	10.88727557
Mar Verde	PARCELA 28	L940	BONUM	0.675	900	3.06	10.88727557
Mar Verde	PARCELA 28	L940	CALCI-B	3	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	CHUNGAR	1.8	1800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	CROPS CANELA	1.5599	1880	12.24	10.88727557
Mar Verde	PARCELA 28	L940	DOGMA	0.5	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	EMACTIN 5% SG	0.8	2000	3.06	10.88727557
Mar Verde	PARCELA 28	L940	EMBATE 480 SL	1.646	164.6	1.53	10.88727557
Mar Verde	PARCELA 28	L940	EPINGLE 10 EC	2	2000	1.53	10.88727557
Mar Verde	PARCELA 28	L940	ESENFOL CaB ZINC	3	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	FAST THRU	0.254	1700	4.59	10.88727557
Mar Verde	PARCELA 28	L940	FERTIMAR SC	3	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	GF-120	1.453375	1501	4.19	10.88727557
Mar Verde	PARCELA 28	L940	GLADIADOR	1.9	1900	6.12	10.88727557
Mar Verde	PARCELA 28	L940	HIPOCLORITO SODIO 5%	0.1084	2460	12.54	10.88727557
Mar Verde	PARCELA 28	L940	KELPURA	3	600	1.53	10.88727557
Mar Verde	PARCELA 28	L940	KEYLATE BORO	2	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	LICTHOR	4	107.23	3.06	10.88727557
Mar Verde	PARCELA 28	L940	MAXI COVER	0.186157895	1242.105263	27.35	10.88727557
Mar Verde	PARCELA 28	L940	MICROCAT ZINC	0.602	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	POTENSIL	2	2000	3.06	10.88727557
Mar Verde	PARCELA 28	L940	TACHIGAREN	2	100	3.06	10.88727557
Mar Verde	PARCELA 28	L940	TRONKAL	0.5	800	1.53	10.88727557
Mar Verde	PARCELA 28	L940	UNICONAZOLE-P 5%	3	600	1.53	10.88727557
Mar Verde	PARCELA 28	L940	X-CYTE	1.200333333	800	4.59	10.88727557
Mar Verde	PARCELA 28	L941	ACAPROX	3	2000	3.82	12.63046648
Mar Verde	PARCELA 28	L941	ACARISIL 110 SC	0.6005	2000	1.91	12.63046648
Mar Verde	PARCELA 28	L941	ACIDO FOSFORICO 85%	0.15	2000	1.91	12.63046648
Mar Verde	PARCELA 28	L941	ALGASIL	1	1600	5.73	12.63046648
Mar Verde	PARCELA 28	L941	AMINOTERRA	3	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	ARGENFRUT	18	1800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	BAMECTIN	1.50025	2000	3.82	12.63046648
Mar Verde	PARCELA 28	L941	BIOIL-S/ENHANCE	20	2000	1.91	12.63046648
Mar Verde	PARCELA 28	L941	BONUM	0.65	866.6666667	3.82	12.63046648
Mar Verde	PARCELA 28	L941	CALCI-B	3	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	CHUNGAR	1.8	1800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	CROPS CANELA	1.655555556	1911.111111	15.28	12.63046648
Mar Verde	PARCELA 28	L941	DOGMA	0.5	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	EMACTIN 5% SG	0.8	2000	3.82	12.63046648
Mar Verde	PARCELA 28	L941	EMBATE 480 SL	1.299	129.92	1.98	12.63046648
Mar Verde	PARCELA 28	L941	EPINGLE 10 EC	2	2000	1.91	12.63046648
Mar Verde	PARCELA 28	L941	ESENFOL CaB ZINC	3	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	FAST THRU	0.255	1700	5.75	12.63046648
Mar Verde	PARCELA 28	L941	FERTIMAR SC	3	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	GF-120	1.453375	1501	5.27	12.63046648
Mar Verde	PARCELA 28	L941	GLADIADOR	1.9	1900	7.64	12.63046648
Mar Verde	PARCELA 28	L941	HIPOCLORITO SODIO 5%	0.108	2418.181818	15.6	12.63046648
Mar Verde	PARCELA 28	L941	KELPURA	3	600	1.91	12.63046648
Mar Verde	PARCELA 28	L941	KEYLATE BORO	2	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	LICTHOR	4	107.23	3.82	12.63046648
Mar Verde	PARCELA 28	L941	MAXI COVER	0.179222222	1192.592593	34.38	12.63046648
Mar Verde	PARCELA 28	L941	MICROCAT ZINC	0.6015	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	POTENSIL	2	2000	3.84	12.63046648
Mar Verde	PARCELA 28	L941	TACHIGAREN	2	100	3.82	12.63046648
Mar Verde	PARCELA 28	L941	TRONKAL	0.5	800	1.91	12.63046648
Mar Verde	PARCELA 28	L941	UNICONAZOLE-P 5%	3	600	1.91	12.63046648
Mar Verde	PARCELA 28	L941	X-CYTE	1.2002	800	5.73	12.63046648
Mar Verde	PARCELA 28	L942	ACAPROX	3	2000	2.4	12.45487465
Mar Verde	PARCELA 28	L942	ACARISIL 110 SC	0.6005	2000	1.2	12.45487465
Mar Verde	PARCELA 28	L942	ACIDO FOSFORICO 85%	0.15	2000	1.2	12.45487465
Mar Verde	PARCELA 28	L942	ALGASIL	1	1600	3.6	12.45487465
Mar Verde	PARCELA 28	L942	AMINOTERRA	3	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	ARGENFRUT	18	1800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	BAMECTIN	1.50025	2000	2.4	12.45487465
Mar Verde	PARCELA 28	L942	BIOIL-S/ENHANCE	20	2000	1.2	12.45487465
Mar Verde	PARCELA 28	L942	BONUM	0.65	866.6666667	2.4	12.45487465
Mar Verde	PARCELA 28	L942	CALCI-B	3	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	CHUNGAR	1.8	1800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	CROPS CANELA	1.655555556	1911.111111	9.6	12.45487465
Mar Verde	PARCELA 28	L942	DOGMA	0.5	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	EMACTIN 5% SG	0.8	2000	2.4	12.45487465
Mar Verde	PARCELA 28	L942	EMBATE 480 SL	1.299	129.92	1.2	12.45487465
Mar Verde	PARCELA 28	L942	EPINGLE 10 EC	2	2000	1.2	12.45487465
Mar Verde	PARCELA 28	L942	ESENFOL CaB ZINC	3	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	FAST THRU	0.255	1700	3.61	12.45487465
Mar Verde	PARCELA 28	L942	FERTIMAR SC	3	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	GF-120	1.453375	1501	4.2	12.45487465
Mar Verde	PARCELA 28	L942	GLADIADOR	1.9	1900	4.8	12.45487465
Mar Verde	PARCELA 28	L942	HIPOCLORITO SODIO 5%	0.0741	1660	9.61	12.45487465
Mar Verde	PARCELA 28	L942	KELPURA	3	600	1.2	12.45487465
Mar Verde	PARCELA 28	L942	KEYLATE BORO	2	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	LICTHOR	4	107.23	2.4	12.45487465
Mar Verde	PARCELA 28	L942	MAXI COVER	0.18388	1224	21.6	12.45487465
Mar Verde	PARCELA 28	L942	MICROCAT ZINC	0.601	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	POTENSIL	2	2000	2.41	12.45487465
Mar Verde	PARCELA 28	L942	TACHIGAREN	2	100	2.4	12.45487465
Mar Verde	PARCELA 28	L942	TRONKAL	0.5	800	1.2	12.45487465
Mar Verde	PARCELA 28	L942	UNICONAZOLE-P 5%	3	600	1.2	12.45487465
Mar Verde	PARCELA 28	L942	X-CYTE	1.20025	800	3.6	12.45487465
Mar Verde	PARCELA 28	L943	ACAPROX	3	2000	3.82	20.89612559
Mar Verde	PARCELA 28	L943	ACARISIL 110 SC	0.6	2000	1.91	20.89612559
Mar Verde	PARCELA 28	L943	ACIDO FOSFORICO 85%	0.15	2000	1.91	20.89612559
Mar Verde	PARCELA 28	L943	ALGASIL	1	1520	5.73	20.89612559
Mar Verde	PARCELA 28	L943	AMINOTERRA	3	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	ARGENFRUT	18	1800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	BAMECTIN	1.361	2000	3.91	20.89612559
Mar Verde	PARCELA 28	L943	BIOIL-S/ENHANCE	20	2000	1.91	20.89612559
Mar Verde	PARCELA 28	L943	BONUM	0.7	933.3333333	3.82	20.89612559
Mar Verde	PARCELA 28	L943	CALCI-B	3	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	CHUNGAR	1.7995	1800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	CROPS CANELA	1.596933333	1906.666667	15.47	20.89612559
Mar Verde	PARCELA 28	L943	DOGMA	0.5	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	EMACTIN 5% SG	0.8	2000	3.82	20.89612559
Mar Verde	PARCELA 28	L943	EMBATE 480 SL	0.952	95.24	1.91	20.89612559
Mar Verde	PARCELA 28	L943	EPINGLE 10 EC	2	2000	1.91	20.89612559
Mar Verde	PARCELA 28	L943	ESENFOL CaB ZINC	3	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	FAST THRU	0.24575	1700	7.64	20.89612559
Mar Verde	PARCELA 28	L943	FERTIMAR SC	3	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	GF-120	1.453375	1501	6.7	20.89612559
Mar Verde	PARCELA 28	L943	GLADIADOR	1.933222222	1933.333333	7.64	20.89612559
Mar Verde	PARCELA 28	L943	HIPOCLORITO SODIO 5%	0.0978	2226.666667	16.83	20.89612559
Mar Verde	PARCELA 28	L943	KELPURA	3	600	1.91	20.89612559
Mar Verde	PARCELA 28	L943	KEYLATE BORO	2	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	LICTHOR	4	107.23	3.82	20.89612559
Mar Verde	PARCELA 28	L943	MAXI COVER	0.190185185	1296.296296	34.47	20.89612559
Mar Verde	PARCELA 28	L943	MICROCAT ZINC	0.6	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	POTENSIL	1.916666667	2000	5.73	20.89612559
Mar Verde	PARCELA 28	L943	ROBUST 5 SC	3	600	1.91	20.89612559
Mar Verde	PARCELA 28	L943	TACHIGAREN	2	100	3.82	20.89612559
Mar Verde	PARCELA 28	L943	TRONKAL	0.5	800	1.91	20.89612559
Mar Verde	PARCELA 28	L943	X-CYTE	1.20025	800	5.73	20.89612559
Mar Verde	PARCELA 28	L944	ACAPROX	3	2000	4.22	18.19620781
Mar Verde	PARCELA 28	L944	ACARISIL 110 SC	0.6	2000	2.11	18.19620781
Mar Verde	PARCELA 28	L944	ACIDO FOSFORICO 85%	0.15	2000	2.11	18.19620781
Mar Verde	PARCELA 28	L944	ALGASIL	1	1400	6.33	18.19620781
Mar Verde	PARCELA 28	L944	AMINOTERRA	3	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	ARGENFRUT	18	1800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	BAMECTIN	1.361	2000	4.31	18.19620781
Mar Verde	PARCELA 28	L944	BIOIL-S/ENHANCE	20	2000	2.11	18.19620781
Mar Verde	PARCELA 28	L944	BONUM	0.7	933.3333333	4.22	18.19620781
Mar Verde	PARCELA 28	L944	CALCI-B	3	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	CHUNGAR	1.7995	1800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	CROPS CANELA	1.596933333	1906.666667	16.69	18.19620781
Mar Verde	PARCELA 28	L944	DOGMA	0.5	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	EMACTIN 5% SG	0.8	2000	4.22	18.19620781
Mar Verde	PARCELA 28	L944	EMBATE 480 SL	0.952	95.24	2.11	18.19620781
Mar Verde	PARCELA 28	L944	EPINGLE 10 EC	2	2000	2.11	18.19620781
Mar Verde	PARCELA 28	L944	ESENFOL CaB ZINC	3	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	FAST THRU	0.24575	1700	8.44	18.19620781
Mar Verde	PARCELA 28	L944	FERTIMAR SC	3	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	GF-120	1.4535	1501	5.82	18.19620781
Mar Verde	PARCELA 28	L944	GLADIADOR	1.933222222	1933.333333	8.44	18.19620781
Mar Verde	PARCELA 28	L944	HIPOCLORITO SODIO 5%	0.0704	1613.333333	18.33	18.19620781
Mar Verde	PARCELA 28	L944	KELPURA	3	600	2.11	18.19620781
Mar Verde	PARCELA 28	L944	KEYLATE BORO	2	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	LICTHOR	4	107.23	4.22	18.19620781
Mar Verde	PARCELA 28	L944	MAXI COVER	0.183592593	1251.851852	38.07	18.19620781
Mar Verde	PARCELA 28	L944	MICROCAT ZINC	0.6	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	POTENSIL	1.9	2000	6.33	18.19620781
Mar Verde	PARCELA 28	L944	ROBUST 5 SC	3	600	2.11	18.19620781
Mar Verde	PARCELA 28	L944	TACHIGAREN	2	100	4.22	18.19620781
Mar Verde	PARCELA 28	L944	TRONKAL	0.5	800	2.11	18.19620781
Mar Verde	PARCELA 28	L944	X-CYTE	1.20025	800	6.33	18.19620781
Mar Verde	PARCELA 28	L945	ACAPROX	3	2000	3.82	17.58065495
Mar Verde	PARCELA 28	L945	ACARISIL 110 SC	0.6005	2000	1.91	17.58065495
Mar Verde	PARCELA 28	L945	ACIDO FOSFORICO 85%	0.15	2000	1.91	17.58065495
Mar Verde	PARCELA 28	L945	ALGASIL	1	1760	5.73	17.58065495
Mar Verde	PARCELA 28	L945	AMINOTERRA	3	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	ARGENFRUT	18	1800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	BAMECTIN	1.361	2000	5.73	17.58065495
Mar Verde	PARCELA 28	L945	BIOIL-S/ENHANCE	20	2000	1.91	17.58065495
Mar Verde	PARCELA 28	L945	BONUM	0.675	900	3.82	17.58065495
Mar Verde	PARCELA 28	L945	CALCI-B	3	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	CHUNGAR	1.7995	1800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	CROPS CANELA	1.659363636	1909.090909	15.28	17.58065495
Mar Verde	PARCELA 28	L945	DOGMA	0.5	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	EMACTIN 5% SG	0.8	2000	3.82	17.58065495
Mar Verde	PARCELA 28	L945	EMBATE 480 SL	0.854	85.38	1.91	17.58065495
Mar Verde	PARCELA 28	L945	EPINGLE 10 EC	2	2000	1.91	17.58065495
Mar Verde	PARCELA 28	L945	ESENFOL CaB ZINC	3	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	FAST THRU	0.249	1760	7.64	17.58065495
Mar Verde	PARCELA 28	L945	FERTIMAR SC	3	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	GF-120	1.432714286	1429.714286	5.27	17.58065495
Mar Verde	PARCELA 28	L945	GLADIADOR	1.8665	1866.666667	7.64	17.58065495
Mar Verde	PARCELA 28	L945	HIPOCLORITO SODIO 5%	0.101642857	2314.285714	15.58	17.58065495
Mar Verde	PARCELA 28	L945	KELPURA	3	600	1.91	17.58065495
Mar Verde	PARCELA 28	L945	KEYLATE BORO	2	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	LICTHOR	4	107.23	3.82	17.58065495
Mar Verde	PARCELA 28	L945	MAXI COVER	0.182266667	1240	36.29	17.58065495
Mar Verde	PARCELA 28	L945	MICROCAT ZINC	0.6	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	POTENSIL	1.833333333	2000	5.73	17.58065495
Mar Verde	PARCELA 28	L945	ROBUST 5 SC	3	600	1.91	17.58065495
Mar Verde	PARCELA 28	L945	TACHIGAREN	2	100	3.82	17.58065495
Mar Verde	PARCELA 28	L945	TRONKAL	0.5	800	1.91	17.58065495
Mar Verde	PARCELA 28	L945	X-CYTE	1.2	800	5.73	17.58065495
